Business_id,Name,Categories,Stars,Text,Useful,Funny,Cool,Date,User_id,City,State,Latitude,Longitude,Address,Sentimiento
Ytj5hl9okgQu9lUmt60CjA,La Providencia Mexican Restaurant,"Restaurants, Mexican",5.0,"This place could move to the CBD and sell the exact same food for triple the price. It's amazing. I knew going into the meal it had a chance of being amazing as they have a real curated menu that allows the kitchen to show some real talent. And they've got oodles Of talent. The chicken mole mi tierra was just amazing. 

Ever since Cafe Ixcateco in chicago closed I've been looking for really good elevated mexican food and this is the place. 

Show these folks some love. Once a week minimum.",0,0,0,2020-08-09,mmnneqm5rY6MNwF--uScYw,Gretna,PA,29.902311,-90.049967,2300 Belle Chasse,Positivo
1Ly-Njk6U0kEq3TFnCgeWw,Cantina Laredo,"Breakfast & Brunch, Bars, Mexican, Nightlife, Restaurants",4.0,"I happened upon this spot with a friend last week when we were looking for tacos. We were not disappointed!

There was a party on the enclosed patio area, and it looked like a great place to host a party. 

The waitress was very helpful when we were unsure of what to order. We shared chips and queso, each ordered the lunch taco special, and the house margarita on the rocks. The food and margarita were great!

This place was a bit pricy for me, and that is what keeps me from giving it five stars.",0,0,0,2021-10-24,5F1N5PPsstIKZ0GKesqYDw,Clayton,PA,38.649659,-90.3353742,7710 Forsyth Blvd,Positivo
rFQn-ANlTA8CQd8PtF-wdw,Taco Bell,"Tacos, Restaurants, Breakfast & Brunch, Fast Food, Tex-Mex, Mexican",4.0,"My wife and I stopped here 10-28-20 for the free tacos... We decided to order 2 more each of the Doritos Tacos which were the free tacos... They were delicious...

We went through the Drive thru and the staff here was very friendly... This Taco Bell also has a walk up window near the door and there's a button to let the staff know that you are waiting at the window... The parking lot was very clean and the staff was very friendly...

This location is open until 2:00 AM...",4,2,2,2020-11-09,AW_0YccAcIN-gJ8SDYk4wQ,Magnolia,FL,39.85318,-75.02534,401 S. Whitehorse Pike,Positivo
JkltEvXieBxXmOYwDZdCVQ,Pancheros Mexican Grill,"Mexican, Restaurants, Fast Food, Tex-Mex",3.0,"You guys need to get it together... I just left here... bout two burritos, chips and salsa. Its ice cold! I dont know if it was cold because one young lady who kept walking away from me as She is taking my order, left them out so long and then the next person came to do the veggies after a few moments..... it wasn't crowded enough to leave me hanging while Im picking my toppings....
And the wrap is doughy like she didnt even cook it.",0,0,0,2020-12-23,OK_tmZXO3jlx4chxmTMD5A,Marlton,FL,39.913877887,-74.9220415082,"221 E Greentree Rd, Ste E",Negativo
uvtDcAEXnTLE2SaTxqrKww,Gema Raspados & Delights,"Ice Cream & Frozen Yogurt, Food, Desserts, Restaurants, Mexican, Shaved Ice",5.0,The owner gave great customer service for delivery.  Thank you!!!,0,0,0,2021-02-22,vR_D58KzWTayS_KQ15MkMw,Tucson,AZ,32.33901,-111.0292613,"2860 W Ina Rd, Ste 116",Positivo
B8efaA1XgbSU0OsxK4yRIw,QDOBA Mexican Eats,"Caterers, Restaurants, Mexican, Event Planning & Services, Fast Food, Breakfast & Brunch",4.0,"Ordered a burrito the other day and it was solid. Quick prep and delivery, fair pricing, and quality ingredients. Easy and simple.",1,0,0,2020-08-07,iI0ZbwU-doAo2qyTOcWiMg,Indianapolis,FL,39.7628794544,-86.1543203294,233 S Delaware St,Positivo
4C0xj95V8-Mp14OixoTUZA,El Maya Mexican Grill,"Bars, Mexican, Venues & Event Spaces, Event Planning & Services, Restaurants, Nightlife",3.0,"This was my first time eating food from here. The food was decent. I ordered takeout and for some reason me saying that I ordered online via yelp meant nothing to the person that I talked to upon entering the establishment. It also meant nothing to what I assume was the manager. I actually ended up having for call grubhub who called them before I was given my food. By the time I got it, it was cold and I got a lecture instead of an apology. I was told that next time I HAVE to say that it was an order through grunhub which I did say in the first place. I likely won't go back only because of how I was treated for their misunderstanding. At the very least they could have offered to remake the food that had gotten cold because they ""forgot"" that they take orders through yelp which is carried out by grubhub.",0,0,0,2020-02-28,IBxH53cFE22tyJ5vw-LHIQ,Wilmington,TN,39.7336462,-75.6224,1300 Centerville Rd,Negativo
Zn6WQQknlNtgiil0rNf9UA,Del Mar Gastro Lounge,"Mediterranean, Cafes, Mexican, Gastropubs, Juice Bars & Smoothies, Beer, Wine & Spirits, Food, Gay Bars, Nightlife, Restaurants, Bars",3.0,Been there a few times on Sunday's to see Jimmy the solo act that plays there. Did not eat but had drinks. Mixed drinks that were all weak and over priced. Shots were very over priced with small portions.,0,0,0,2020-02-18,KQ7JxNS-eBuewVB-UMromg,St. Petersburg,IN,27.771498,-82.636396,243 Central Ave,Negativo
lxbCOOp-sWnpLBg27Z2HYg,Tijuana Flats,"Tex-Mex, Restaurants, Mexican",5.0,"Nothing screams comfort food like some good ol' Tflats!!
I've been going to Tijuana Flats since I was in high school. This location became my staple once I moved to Tampa. I am especially impressed with them during the pandemic where they really prioritized curbside pickup and app-based ordering. There are deals going on all the time. 

Here are a few of my suggestions esp for vegetarians:
- black bean wheat flautas. You get all the toppings on the side INCLUDING queso and sour cream. what more do you need?
- tostadas. This is a new discovery and heavenly...I suggest it with refried beans
- chimichanga (a classic)
- dos tacos on taco tuesdays

The queso is unlike any other, and deserves to go on everything.
Smack my ass and call me sally sweet chilly sauce is the best one. Yes the name is ridiculous but that's just a Tflats thing. Trust me, it is so good on mexican food, who would have thought?!",2,1,3,2020-12-16,30mUxuOF6SMV59mE3gB2cg,Tampa,AZ,27.9420245,-82.4765868,1617 W Platt St,Positivo
ppWw8pfPA8X5iqZHE7IHUw,Coconut Charlie's Beach Bar & Grill,"Music Venues, Arts & Entertainment, Restaurants, Tiki Bars, Pizza, Bars, American (New), Nightlife, Mexican, Tacos, Seafood, Breakfast & Brunch",5.0,"Wow! On vacation in St Pete Beach, we luckily stumbled upon Coconut Charlie's! Our first visit was on Sunday night for a drink. Absolutely love the atmosphere, right on the beach, delicious drinks, fun games like jumbo Jenga & corn hole.  Sunday night was Spanish live music and SO much fun. We danced the night away barefoot with a nice ocean breeze. 
We loved the place so much we came for dinner the next night. Lots of Mai tai's, coconut shrimp and more live music. I cannot recommend this place enough. Our waitress Maggie (who we lucked out & had both nights) was phenomenal. Can't wait for our next trip back to SPB. We will definitely be returning.",2,0,2,2021-06-22,CPXmLZaYVLImFgoABO_mjQ,St Pete Beach,LA,27.7327241835,-82.7468467531,6100 Gulf Blvd,Positivo
H_QJ-uXvcniXgUBB_0euCw,Mariscos El Gato,"Restaurants, Seafood, New Mexican Cuisine, Mexican",4.0,"Staff is normally friendly, and quick to serve. They do have a male server who is AMAZING, they should have him there everyday!!  The shrimp soups, cocktails, and the shareable plates are really good. I'm not a fan of their paella though, the flavor was just not right for me.  Give them a try!",0,0,0,2021-03-07,EX2wGsTonb9edi8qWD_g8A,St Louis,PA,38.584343,-90.263641,4561 Gravois Ave,Positivo
OGtK8D9vn_Dvcp1GJqJ3jg,Taco Bell,"Tex-Mex, Mexican, Tacos, Breakfast & Brunch, Restaurants, Fast Food",4.0,"So i rolled up on Shawn at 1:13am wanting something to eat not only did he help me out he also offered me a drink that now I love the  Dragon Fruit slush  and and and he sounded like 5:30pm like he just got to work and its time to get off... i will always come back to this location all smiles  
Tried to give 5 stars it wouldn't let me",0,0,0,2020-10-07,jhboEdN6li5_W4XIZ9VIjg,Nashville,PA,36.202465,-86.777158,1410 Brick Church Pike,Positivo
hfoqVCwnKDvw6D0I9F-vCw,Los Betos,"Mexican, Restaurants",5.0,"I wish I had tried this place earlier in my trip. Fantastic fast food Mexican. Tacos are fried, which I love. Rice is great, chips and pico were awesome. My sister got the rolled tacos supreme. They looked amazing, and covered with carne asada on top. I will definitely come here every time I visit my mom!",0,0,0,2020-07-11,Ay8FvavGbraeBQnQ_qAzVg,Meridian,AZ,43.5990019,-116.3555883,3143 E Magic View Dr,Positivo
1DAI96tu5hcP_lvKBHVixw,Taco Bell,"Pizza, Fast Food, Restaurants, Breakfast & Brunch, Mexican, Tex-Mex, Tacos",5.0,"I would normal not leave a review for a fast food chain, cause I mean, it's Taco Bell. But this experience was great. They told us to pull ahead and wait, that it would be a minute, and it was about 10 mins later that I went to see where our order was. I have them the receipt and turns out they had given our order to someone else, but they were so nice and helpful with correcting the order, to the point of giving free coupons and even offering a free drink. I just really appreciate people that have a kind heart even to a complete stranger who's just ordering some tacos.",0,0,0,2021-03-15,M_xR6y5v0R0Qh-NUpJJtvA,Nashville,FL,36.0397,-86.743697,5709 Edmonson Pike,Positivo
xbpDPq38Y2bcirj_caleBA,La Casita,"Restaurants, Mexican",4.0,"Our favorite items are the soups.  The vegetable soup is always available.  Shrimp soup is available on weekends.  The vegetable soup is not vegetarian, it includes chunks of beef and beef bones.  

Another surprise for some is that the tacos are tightly rolled in the tortilla.  The chicken tacos are bland enough for kids and unadventurous visitors we're feeding. 

They are packed at lunch time and orders often take 30 minutes or more due to the backup.  Call first for carryout or you could be waiting a long time.",0,0,0,2021-05-30,iFL3vVlQUGzDCUj8tiLGQg,Ruskin,TN,27.7209356,-82.4354424,101 W Shell Point Rd,Positivo
S1ItVIbwg_czRTi5c3Yx4A,California Tortilla,"Vegetarian, Tex-Mex, Restaurants, Food, Mexican",3.0,"9//30/20. We were looking for a place to eat after our trip to L& H for our dress fittings.  I spotted the familiar California Tortilla sign and we both enjoy it there so we stopped in.

I ordered the Bangkok Shrimp quesadilla. It was really tasty with melted cheese inside and I'm not sure what else. The sauce it came with was tasty like a sweet peppery sauce that complimented the shrimp. Also it was served with a dollop of sour cream. 

It was extremely hot in the restaurant and we opted to dine outside where there were a few tables and chairs. It was pleasant sitting out eating-although I'm usually not a fan.


Bathrooms were not clean and the sauce bottles were dried up and crusty on the top. Many of them empty too.

The service was good (only one person there behind the counter taking orders, cooking etc, but he was efficient) I recommend ordering to go food from here or sitting outside.",4,1,2,2020-10-03,l2JpmmYO-5OXSYehBvTfcQ,Doylestown,FL,40.3041996,-75.129031,274 S Main St,Positivo
x-ZyVe7p-6Hai_womgr6kA,El Gigante Taqueria,"Restaurants, Mexican",4.0,"Great ""hole in the wall""! 
Tamales are homemade and delicious. During the lunch hour the line can be out the door.",1,0,1,2020-01-09,UNYNpYYkDQIoZY70FXK9Lw,Indianapolis,PA,39.907766,-86.220864,8335 N Michigan Rd,Positivo
6XBHzqJLKnIk402Q0xlxZg,El Rodeo 22,"Restaurants, Mexican",4.0,"Fast friendly service for good, not great  Mexican food. The place was clean and very busy.  What the menu they are charging small amounts for things that you woulld think would be free. Fee for carry out....",0,0,0,2020-02-07,EKySBq4hnzvcvEbaeSx-ew,Whitestown,PA,39.94738,-86.343265,6673 E State Rd 334,Positivo
69k7MF2-nXq-tNNHrJYONw,Chipotle Mexican Grill,"Fast Food, Food, Restaurants, Mexican",3.0,"The preparation at this location is mediocre at best. They seem to always be overwhelmed with mobile pickup orders or Ubereats types of orders. 

I've ordered for pickup and went home to find my order completely wrong! I ordered chicken and they gave me steak or vice versa. 

Additionally, the staff can be so overwhelmed that they forget to pack items entirely! If I did not pick it up, I wouldn't have been able to remind the cashier for both my drink and my side! 

I walked in and saw 2 employees rapidly packing orders from a screen and they were scrambling! Meanwhile, a small crowd of waiting customers were forming. It looked disastrous 

The staff could definitely use better training or more employees to handle the volume of orders. Especially to improve their quality of service and food preparation.",1,0,2,2020-10-23,fMg591KP-lXkzQw0uSDh2w,Philadelphia,FL,39.954101,-75.200795,"3925 Walnut St, Ste 128",Positivo
XYFu64UPMMfoOlGTz3J4fw,Viva Burrito,"Restaurants, Mexican",5.0,"its been a while since ive yelped and im glad to do this one , omgosh ! 
Best super papas ive ever have received from vivas at any location , i think at all restaurants honestly , 
Everything was crispy , crispy crispy bomb . Com ' !
I had no time for pictures i ate that plate quicker than a ...... oh nevermind",0,0,2,2020-10-05,q72Z6I9M7s2ghdcvCqVWiw,Tucson,PA,32.306423,-111.0114147,2060 W River Rd,Positivo
mHRUYrn45b7L2JP1jqER0w,Chipotle Mexican Grill,"Mexican, Restaurants, Fast Food",3.0,"This place is good but they forget stuff if you mobile order. The last time I went I got a burrito with white rice, steak, lettuce cheese, and queso. It was all really good. It's better to order in person in my opinion.",0,0,0,2021-06-06,XMI5puvWiZZc67fDp7t5Gg,Havertown,PA,39.966856,-75.3012985,"116 W Township Line Rd, Ste 206",Positivo
eTMJNDgD-uWvrLDcoED7JA,Tacos La Bufa,"Mexican, Restaurants",3.0,"Tried this place and it wasn't too bad. Order the pambazo #2 and it was very good. They dip the bread in some sort of salsa that had very good flavors then they slapped it on the flat iron grilled. Good flavor on the asada meat(steak meat) and very good bread. 5/5 stars
Also order the taco combination plate and it wasn't good. Came with three taco, beans and rice. Order the taco with lengua meat(beef tongue) and the meat had no seasoning, bland and tasted gamey. They boil it in with the intestine which made the meat gamey. The rice was undercooked, crunchy and hard not fluffy. 2/5 stars The hot sauce/salsa was alright. I liked the toasty flavors of the chili in the salsa. 
I'll be back to try their other items on the menu.",3,0,0,2021-11-17,kRxkkssqGmequBM7VOnNWQ,Reno,AZ,39.4753708,-119.765902,"5255 Longley Ln, Ste 135",Positivo
jqnl080wAOhOhyCMrYddhw,Mexico City Kitchen,"Tacos, Mexican, Restaurants",5.0,"Fresh and authentic! My husband and I are so happy we found this place. We tried the pambazo, three different type of their chicharrón prensado gorditas, and two of their aguas frescas. Everything was delicious and you can tell everything is made fresh. The flavor is 10/10!The owners are extremely nice and welcoming. We can't wait to be back to try everything else on the menu.",0,0,0,2021-08-20,Fqw2lHV3VH4huYj_DY4HgQ,Indianapolis,AZ,39.8026065824,-86.2682071888,6144 W 25th St,Positivo
VCft2rBGhUtj3A5O37xe5w,Jack in the Box,"Burgers, Fast Food, American (New), Restaurants, Breakfast & Brunch, Mexican, Tacos",5.0,I came through the drive through here and messed up my order twice. Instead of getting annoyed or frustrated Dar and Biak were very pleasant and patient with me even after cars lined up behind me. The food was fresh and delicious. Best Jack in the box I've been to!,0,0,0,2020-05-22,-YfP2RPSNBlKnjeC9-De_g,Indianapolis,PA,39.6357978805,-86.1277270317,8950 S Us 31,Positivo
